category,sub_category,job_title,province,job_location,job_company,job_industry,job_finance,job_scale,job_welfare,job_salary_range,job_experience,job_education,job_skills,create_time
运维/技术支持,系统工程师,储能系统工程师,浙江,杭州·余杭区·仓前,杭州捷能科技,储能,不需要融资,100-499人,加班补助，免费工装，餐补，年终奖，绩效奖金，节日福利，工龄奖，生日福利，团建聚餐，节假日加班费，五险一金，带薪年假,18-28K,3-5年,本科,"储能系统,BMS,新能源",2024-08-31
运维/技术支持,系统工程师,wms工程师,浙江,杭州·萧山区·临浦,德科信息,计算机软件,不需要融资,1000-9999人,五险一金，股票期权，意外险，年终奖，企业年金，节日福利，带薪年假，团建聚餐，生日福利,13-15K,3-5年,本科,电子/硬件系统工程师,2024-08-31
运维/技术支持,系统工程师,智能座舱系统工程师,浙江,杭州·滨江区·长河,志趋汽车科技,计算机软件,不需要融资,100-499人,五险一金,25-40K·13薪,5-10年,大专,"座舱,系统工程师,架构师",2024-08-31
运维/技术支持,系统工程师,高级it系统工程师,浙江,杭州,某大型知名新能源公司,新能源,10000人以上,无,,20-22K,5-10年,大专,"vmware,Linux,虚拟化",2024-08-31
运维/技术支持,系统工程师,wcs开发工程师,浙江,杭州·余杭区·瓶窑,恒立制造科技,通用设备,未融资,500-999人,全勤奖，加班补助，员工旅游，节日福利，免费班车，年终奖，五险一金，包住，带薪年假，定期体检,20-30K,3-5年,本科,"计算机/网络系统工程师,计算机相关专业,MySQL/Oracle,,",2024-08-31
运维/技术支持,系统工程师,系统集成工程师,浙江,杭州·西湖区·古荡,艾罗能源,储能,已上市,1000-9999人,生日福利，年终奖，绩效奖金，定期体检，高温补贴，五险一金，工龄奖，餐补，员工旅游，股票期权，节日福利，夜班补助，带薪年假，加班补助，节假日礼品，零食下午茶，团建聚餐，节假日加班费，餐补，全勤奖,20-40K·15薪,5-10年,本科,"系统集成,EPC",2024-08-31
运维/技术支持,系统工程师,系统运维工程师,浙江,杭州·拱墅区·石祥路,仙心谷,医疗服务,不需要融资,20-99人,股票期权，全勤奖，保底工资，通讯补贴，底薪加提成，工龄奖，年终奖，有无线网，绩效奖金，节假日加班费，五险一金,10-15K,3-5年,大专,"Windows,业务系统,Shell,Oracle,运维通信资格证书,",2024-08-31
运维/技术支持,系统工程师,oa系统工程师,浙江,杭州·滨江区·浦沿,正泰新能源,其他行业,已上市,1000-9999人,五险一金，餐补，加班补助，通讯补贴，定期体检，住房补贴，员工旅游，带薪年假，年终奖,10-15K·14薪,3-5年,本科,"OA,bpm,人力资源",2024-08-31
运维/技术支持,系统工程师,感知算法系统工程师,浙江,杭州·滨江区·长河,中软国际,计算机软件,已上市,10000人以上,五险一金，节日福利，加班补助，年终奖，带薪年假，定期体检，零食下午茶，餐补，免费班车，员工旅游,6-8K,1-3年,大专,"感知硬件,感知算法",2024-08-31
运维/技术支持,系统工程师,系统工程师（网络安全）(J14252),浙江,杭州·滨江区·长河,零跑科技,智能硬件,已上市,10000人以上,补充医疗保险，五险一金，额外年休假，工资不打折，定期体检，加班补助，餐补，员工旅游，年终奖，带薪年假,25-40K·14薪,5-10年,本科,"计算机/网络系统工程师,计算机相关专业,ASPICE",2024-08-31
运维/技术支持,系统工程师,系统工程师（杭州）,浙江,杭州·萧山区·钱江世纪城,龙兴航电,通信/网络设备,C轮,100-499人,节日福利，年终奖，通讯补贴，团建聚餐，五险一金，绩效奖金，带薪年假，生日福利，包吃,17-20K·13薪,3-5年,本科,航电系统,2024-08-31
运维/技术支持,系统工程师,工业仪表研发工程师SE,浙江,杭州,某大型已上市计算机软件公司,计算机软件,已上市,10000人以上,生日福利，带薪年假，五险一金，定期体检，股票期权，通讯补贴，餐补，免息住房借款，团建聚餐，交通补助，免费班车，高温补贴，补充医疗保险，年终奖,25-35K·15薪,3-5年,本科,"电子/硬件系统工程师,流量计,工业仪器仪表,物位计",2024-08-31
运维/技术支持,系统工程师,系统工程师,浙江,杭州·西湖区·文三路,中广电器,家具/家电/家居,未融资,1000-9999人,住房补贴，加班补助，带薪年假，五险一金，交通补助，通讯补贴，节日福利，年终奖，员工旅游，餐补,12-24K·13薪,经验不限,本科,空调,2024-08-31
运维/技术支持,系统工程师,操作系统开发工程师,浙江,杭州·滨江区·长河,华为,计算机软件,不需要融资,10000人以上,夜班补助，节假日加班费，意外险，年终奖，保底工资，交通补助，员工旅游，定期体检，免费班车，绩效奖金，补充医疗保险，加班补助，零食下午茶，节日福利，餐补，股票期权，五险一金，法定节假日三薪,20-40K,经验不限,本科,"计算机/网络系统工程师,计算机相关专业,通信/工程相关专业,",2024-08-31
运维/技术支持,系统工程师,系统工程师,浙江,杭州,某大型汽车零部件公司（杭州）,汽车零部件,D轮及以上,1000-9999人,全勤奖，五险一金，节日福利，定期体检，年终奖，加班补助，零食下午茶，餐补，带薪年假,20-40K,10年以上,本科,"充电桩,新能源汽车",2024-08-31
运维/技术支持,系统工程师,系统实习生（25届）,浙江,杭州·富阳区·东洲,杭州鹏成,动力电池,500-999人,无,工龄奖，夜班补助，免费工装，年终奖，包住，节日福利，零食下午茶，餐补，高温补贴，有无线网，五险一金，定期体检，带薪年假，宿舍有空调，生日福利，住房补贴,6-8K·13薪,在校/应届,本科,电池系统,2024-08-31
运维/技术支持,系统工程师,户用光伏设计师,浙江,杭州·西湖区·西溪,杭州爱储数字能源技术,电力/热力/燃气/水利,未融资,20-99人,节日福利，生日福利，团建聚餐，员工旅游，股票期权，交通补助，保底工资，五险一金，年终奖，底薪加提成，意外险，绩效奖金,8-13K,3-5年,大专,"光伏,新能源,户用",2024-08-31
运维/技术支持,系统工程师,系统工程师-气相色谱,浙江,杭州·滨江区·长河,海康威视,计算机软件,已上市,10000人以上,补充医疗保险，定期体检，生日福利，年终奖，通讯补贴，交通补助，股票期权，高温补贴，五险一金，餐补，免息住房借款，团建聚餐，带薪年假，免费班车,14-28K·15薪,1-3年,本科,气相色谱,2024-08-31
运维/技术支持,系统工程师,c#软件工程师,浙江,杭州·西湖区·三墩,浙江晶岛实业有限公司,进出口贸易,未融资,20-99人,通讯补贴，补充医疗保险，定期体检，员工旅游，全勤奖，加班补助，年终奖，带薪年假，节日福利，餐补，五险一金，零食下午茶,6-10K,经验不限,本科,"计算机/网络系统工程师,计算机相关专业",2024-08-31
运维/技术支持,系统工程师,售前规划工程师（自动化物流领域）,浙江,杭州·西湖区·西溪,上海诺力,自动化设备,未融资,100-499人,五险一金，年终奖，带薪年假，通讯补贴，节日福利,10-15K,3-5年,本科,"电子/硬件系统工程师,机械设计AGV",2024-08-31
运维/技术支持,系统工程师,光伏/储能工程师,浙江,杭州·上城区·四季青,富能储能,储能,天使轮,20-99人,节日福利，通讯补贴，年终奖，绩效奖金，全勤奖，保底工资，餐补，定期体检，带薪年假，五险一金,11-20K,3-5年,本科,"光伏,储能,方案,电气,分布式技术,BMS",2024-08-31
运维/技术支持,系统工程师,it运维,浙江,杭州·富阳区·东洲,伽奈维医疗,医疗健康,B轮,100-499人,五险一金，交通补助，餐补,20-21K,3-5年,本科,"计算机/网络系统工程师,系统建设/运维经验",2024-08-31
运维/技术支持,系统工程师,VxLan研发工程师/专家,浙江,杭州,某小型人力资源服务公司,人力资源服务,不需要融资,0-20人,五险一金，定期体检，全勤奖，年终奖，节日福利,30-55K,5-10年,本科,"交换机,C语言,Linux",2024-08-31
运维/技术支持,系统工程师,系统验证工程师,浙江,杭州,某中型半导体/芯片公司（杭州）,半导体/芯片,B轮,100-499人,员工旅游，年终奖，节日福利，定期体检，带薪年假，五险一金，绩效奖金，生日福利，股票期权,30-40K,经验不限,本科,"si测试系统,性能测试,硬件原理",2024-08-31
运维/技术支持,系统工程师,OBC系统工程师,浙江,杭州·萧山区·萧山高教园,兆丰机电,汽车零部件,已上市,500-999人,,20-25K·13薪,3-5年,本科,电子/硬件系统工程师,2024-08-31
运维/技术支持,系统工程师,转向系统工程师（总成）,浙江,杭州·临平区·临平,擎动智行,汽车零部件,A轮,20-99人,节日福利，员工旅游，零食下午茶，带薪年假，五险一金，定期体检，年终奖,15-25K·13薪,3-5年,本科,"转向系统工作经验,电控系统,软硬件系统集成",2024-08-31
运维/技术支持,系统工程师,系统开发工程师,浙江,杭州·拱墅区·D32天阳购物中心,广成集团,汽车经销商,不需要融资,1000-9999人,员工旅游，节日福利，包吃，年终奖，定期体检，带薪年假，交通补助，五险一金,8-10K·14薪,1-3年,本科,"计算机/网络系统工程师,计算机相关专业,系统建设/运维经验,,,,",2024-08-31
运维/技术支持,系统工程师,系统工程师,浙江,杭州·上城区·望江,杭诚,电子商务,100-499人,无,,6-8K,3-5年,本科,计算机/网络系统工程师,2024-08-31
运维/技术支持,系统工程师,色谱系统工程师,浙江,杭州,某500强上市公司,计算机软件,已上市,10000人以上,带薪年假，生日福利，高温补贴，餐补，交通补助，免息住房借款，通讯补贴，免费班车，股票期权，五险一金，团建聚餐，补充医疗保险，年终奖，定期体检,40-50K,经验不限,本科,"色谱仪,电子/硬件系统工程师,液相色谱,气象色谱",2024-08-31
运维/技术支持,系统工程师,系统主任工程师,浙江,杭州·上城区·九堡,航驱汽车,汽车零部件,不需要融资,100-499人,五险一金，团建聚餐，生日福利，员工旅游，节日福利，零食下午茶，带薪年假，有无线网，年终奖，加班补助,25-35K·13薪,5-10年,本科,"整车制造,嵌入式,产品设计",2024-08-31
运维/技术支持,运维开发工程师,SAP开发工程师,浙江,杭州,某500强上市公司,计算机软件,已上市,10000人以上,五险一金，生日福利，通讯补贴，带薪年假，交通补助，团建聚餐，定期体检，免费班车，股票期权，餐补，年终奖，高温补贴，补充医疗保险，免息住房借款,25-35K,5-10年,本科,ABAP,2024-08-31
运维/技术支持,运维开发工程师,运维开发工程师(Python/Java),浙江,杭州·西湖区·西溪,武汉佰钧成技术,计算机软件,不需要融资,1000-9999人,补充医疗保险，五险一金，定期体检，节日福利，带薪年假,14-15K,3-5年,本科,"Java,Docker,Kubernetes,计算机相关专业,运维开发经验,",2024-08-31
运维/技术支持,运维开发工程师,数据运维开发工程师,浙江,杭州·萧山区·钱江世纪城,易雅通CRM,计算机服务,未融资,100-499人,通讯补贴，零食下午茶，节日福利，年终奖，员工旅游，交通补助，交通补贴，定期体检，带薪年假，生日过节礼品，五险一金,11-17K·13薪,5-10年,本科,"Docker,Python/Shell,运维开发经验,大数据运维经验,k8s,",2024-08-31
运维/技术支持,运维开发工程师,运维开发工程师（SRE）,浙江,杭州,某大型游戏上市公司,游戏,已上市,10000人以上,五险一金，免费班车，交通补助，员工旅游，股票期权，定期体检，带薪年假，节日福利，补充医疗保险，年终奖，餐补，包吃,30-50K·16薪,1-3年,本科,"Golang,Java,C/C＋＋,Rust,Python/Shell",2024-08-31
运维/技术支持,运维开发工程师,云运维开发工程师（杭州）,浙江,杭州·滨江区·长河,杭州亚服,企业服务,未融资,20-99人,生日福利，节日福利，补充医疗保险，高温补贴，五险一金，股票期权，意外险，员工旅游，定期体检,12-16K,3-5年,大专,"MySQL,Java,Python/Shell,计算机相关专业,,,,",2024-08-31
运维/技术支持,运维开发工程师,云原生 工程师,浙江,杭州,某知名大型互联网金融平台公司,互联网,D轮及以上,10000人以上,加班补助，定期体检，员工旅游，全勤奖，股票期权，带薪年假，五险一金，零食下午茶，餐补，包吃，节日福利，免费班车，住房补贴，交通补助，通讯补贴，年终奖,25-50K,3-5年,本科,"Java,Spark,Docker,计算机相关专业,大数据运维经验,",2024-08-31
运维/技术支持,运维开发工程师,运维开发工程师,浙江,杭州·西湖区·西溪,云途,互联网,B轮,20-99人,节日福利，工龄津贴，零食下午茶，员工旅游，有无线网，绩效奖金，年终奖，五险一金，底薪加提成,8-12K,1-3年,本科,"Redis,linux,CloudStack,OpenStack/Pve",2024-08-31
运维/技术支持,运维开发工程师,运维开发（外包大厂-本科优先-5年）,浙江,杭州·西湖区·西溪,卓越际联科技有限公司,互联网,不需要融资,1000-9999人,五险一金,13-14K,3-5年,本科,"Python/Shell,Golang,运维开发经验,阿里云,AWS,",2024-08-31
运维/技术支持,运维开发工程师,资深运维开发工程师(A97223),浙江,杭州·余杭区·仓前,分叉智能科技,计算机软件,C轮,100-499人,节日福利，零食下午茶，五险一金，股票期权，带薪年假，年终奖,20-40K·15薪,3-5年,本科,"Python/Shell,运维开发经验,云原生,SRE,K8s",2024-08-31
运维/技术支持,运维开发工程师,基础架构稳定性工程师,浙江,杭州,某大型互联网公司,人力资源服务,已上市,1000-9999人,餐补，定期体检，住房补贴，年终奖，节日福利，带薪年假，加班补助，股票期权，补充医疗保险，交通补助，员工旅游,45-75K·16薪,5-10年,本科,Docker,2024-08-31
运维/技术支持,运维开发工程师,SRE-平台工程-上海/杭州（hc不限）,浙江,杭州,某500强上市公司,互联网,B轮,10000人以上,年终奖，带薪年假，餐补，员工旅游，补充医疗保险，法定节假日三薪，股票期权，五险一金，定期体检，免费班车，住房补贴，团建聚餐,40-70K·15薪,5-10年,本科,"Java,运维开发经验,计算机相关专业,稳定性",2024-08-31
运维/技术支持,运维开发工程师,云运维自动化开发工程师-外派,浙江,杭州·萧山区·西兴,砾阳软件,计算机软件,不需要融资,100-499人,五险一金，节日福利，加班补助，员工旅游，年终奖，带薪年假，餐补，零食下午茶，定期体检，补充医疗保险,10-13K,1-3年,本科,"Python/Shell,Golang,运维开发经验",2024-08-31
运维/技术支持,运维开发工程师,云计算运维开发工程师,浙江,杭州·余杭区·五常,今日头条,互联网,未融资,10000人以上,家属自选保险，意外险，就近租房补贴，节日礼品，免费健身设施，五险一金，餐补，定期体检，交通补助，年终奖，带薪年假，餐饮及下午茶，年度体检，补充医疗保险，团建聚餐，股票期权，法定节假日三薪，零食下午茶，弹性工作制，家庭关爱假,30-60K·15薪,经验不限,本科,"计算机相关专业,运维开发经验,ITIL",2024-08-31
运维/技术支持,运维开发工程师,Devops实习工程师（杭州）,浙江,杭州·萧山区·钱江世纪城,龙兴航电,通信/网络设备,C轮,100-499人,包吃，通讯补贴，节日福利，团建聚餐，生日福利，带薪年假，绩效奖金，年终奖，五险一金,100-200元/天,5天/周,3个月,计算机相关专业,2024-08-31
运维/技术支持,运维开发工程师,RPA开发&服务器运维,浙江,杭州·上城区·望江,银信宝,互联网,未融资,100-499人,员工旅游，绩效奖金，带薪年假，企业年金，股票期权，全勤奖，夜班补助，高温补贴，定期体检，意外险，五险一金,15-25K,1-3年,大专,"Java,Python/Shell,MySQL,运维开发经验,,,,",2024-08-31
运维/技术支持,运维开发工程师,运维开发,浙江,杭州,某大型互联网上市公司,互联网,已上市,10000人以上,包吃，全勤奖，免费班车，补充医疗保险，带薪年假，五险一金，定期体检，节日福利，年终奖,20-40K·16薪,3-5年,本科,"Python/Shell,Docker,Kubernetes,运维开发经验,云服务",2024-08-31
运维/技术支持,运维开发工程师,运维开发,浙江,杭州·拱墅区·湖墅南路,上海华为技术有限公司,计算机服务,10000人以上,无,,13-18K,3-5年,本科,"Java,Python/Shell,Golang,运维开发经验,,,",2024-08-31
运维/技术支持,运维开发工程师,专有云稳定性架构师,浙江,杭州·西湖区·西溪,阿里云,互联网,不需要融资,10000人以上,五险一金，带薪年假，年终奖，免费班车，餐补，绩效奖金，定期体检，节日福利,30-50K·16薪,10年以上,本科,"Golang,Kubernetes,Docker,计算机相关专业,,",2024-08-31
运维/技术支持,运维开发工程师,应用网络高可用工程师,浙江,杭州,某500强上市公司,互联网,B轮,10000人以上,定期体检，住房补贴，补充医疗保险，年终奖，员工旅游，免费班车，团建聚餐，五险一金，法定节假日三薪，股票期权，餐补，带薪年假,40-65K·16薪,5-10年,本科,"Nginx,TCP/IP,RTMP,网络应用层",2024-08-31
运维/技术支持,运维开发工程师,sre专家,浙江,杭州,某大型知名互联网公司,互联网,D轮及以上,10000人以上,,35-65K·16薪,5-10年,本科,"自动化运维,业务侧架构,稳定性",2024-08-31
运维/技术支持,运维开发工程师,运维开发（大厂项目+13薪）,浙江,杭州·西湖区·西溪,软通动力,计算机软件,已上市,10000人以上,交通补助，团建活动，加班补助，节日福利，免费班车，通讯补贴，带薪年假，生日福利，零食下午茶，定期体检，补充医疗保险，五险一金,15-18K·13薪,5-10年,本科,"Python/Shell,Docker,Kubernetes,计算机相关专业,,,",2024-08-31
运维/技术支持,运维开发工程师,(网易正编)运维研发工程师(SRE),浙江,杭州,某大型互联网上市公司,互联网,已上市,10000人以上,年终奖，加班补助，节日福利，五险一金，带薪年假，补充医疗保险，定期体检，餐补，住房补贴，零食下午茶，免费班车,23-35K·13薪,1-3年,本科,"Python/Shell,Golang,Java,计算机相关专业,,,,,",2024-08-31
运维/技术支持,运维开发工程师,机器人应用工程师（非应届）,浙江,杭州,武创智达杭州,机械设备/机电/重工,未融资,20-99人,五险一金，年终奖，节日福利，交通补助，加班补助,6-7K,经验不限,本科,"计算机软件,自动化运维,机器人",2024-08-31
运维/技术支持,运维开发工程师,运维开发工程师,浙江,杭州·临平区·九堡,璞睿科技,医疗健康,A轮,100-499人,带薪年假，节日福利，餐补，零食下午茶，加班补助，五险一金，股票期权，年终奖,25-40K·14薪,5-10年,本科,"计算机相关专业,运维开发经验",2024-08-31
运维/技术支持,运维开发工程师,国际支付-SRE运维研发工程师,浙江,杭州·余杭区·仓前,北京字节跳动,互联网,不需要融资,10000人以上,就近租房补贴，节日礼品，包吃，节假日加班费，定期体检，补充医疗保险，弹性工作制，零食下午茶，年度体检，家属自选保险，年终奖，家庭关爱假，法定节假日三薪，加班补助，免费健身设施，绩效奖金，带薪年假，餐饮及下午茶，意外险，五险一金,30-60K·15薪,3-5年,本科,"MySQL,运维开发经验",2024-08-31
运维/技术支持,运维开发工程师,infor开发工程师,浙江,杭州,某大型知名汽车研发上市公司,汽车研发/制造,已上市,10000人以上,住房补贴，餐补，加班补助，全勤奖，年终奖，带薪年假，定期体检，交通补助，免费班车，节日福利,20-27K·14薪,3-5年,本科,INFOR LN ERP,2024-08-31
运维/技术支持,运维开发工程师,资深SRE工程师（核心紧急）,浙江,杭州,某大型互联网上市公司,互联网,已上市,10000人以上,餐补，员工旅游，零食下午茶，免费班车，补充医疗保险，股票期权，五险一金，交通补助，节日福利，年终奖,40-65K·16薪,5-10年,本科,"Docker,Kubernetes,Golang,计算机相关专业,,,,,",2024-08-31
运维/技术支持,运维开发工程师,MES运维工程师（富江能源）,浙江,杭州·桐庐县·凤川,博彦科技承德有限公司,互联网,10000人以上,无,零食下午茶，带薪年假，五险一金，节日福利，定期体检，加班补助,15-16K,5-10年,本科,"计算机相关专业,通信/工程相关专业,MES",2024-08-31
运维/技术支持,运维开发工程师,云原生DevOps研发工程师,浙江,杭州,某500强上市公司,互联网,B轮,10000人以上,住房补贴，带薪年假，团建聚餐，餐补，五险一金，员工旅游，定期体检，补充医疗保险，年终奖，法定节假日三薪，股票期权，免费班车,30-60K·16薪,经验不限,本科,"Kafka,Docker,Kubernetes,运维开发经验,,",2024-08-31
运维/技术支持,运维开发工程师,运维开发工程师,浙江,杭州·滨江区·滨江区政府,菠萝踏歌,互联网,未融资,0-20人,交通补助，生日福利，带薪年假，春节假，零食下午茶，五险一金，团建聚餐，节日福利，夜班补助，节假日加班费，加班补助，年终奖，餐补，法定节假日三薪,20-30K·13薪,5-10年,本科,"Python/Shell,MySQL,Kubernetes,运维开发经验",2024-08-31
运维/技术支持,系统管理员,信息管理员,浙江,杭州·富阳区·东洲,阿童木医药仓储物流,物流/仓储,100-499人,无,,5-6K,3-5年,大专,"计算机相关专业,IT系统维护管理经验",2024-08-31
运维/技术支持,系统管理员,IT信息管理员,浙江,杭州·余杭区·西溪,厚达智能,医疗健康,未融资,100-499人,带薪年假，节日福利，股票期权，通讯补贴，五险一金，高温补贴，年终奖，餐补，定期体检，意外险，团建聚餐，零食下午茶，人才补助政策，生日福利，员工旅游,5-9K,1-3年,本科,"计算机相关专业,IT系统维护管理经验,网络安全相关经验,,",2024-08-31
运维/技术支持,系统管理员,信息化管理专员,浙江,杭州·余杭区·未来科技城,日耀科技,铁路/船舶/航空/航天制造,20-99人,无,年终奖，五险一金,8-13K,3-5年,本科,"IT系统维护管理经验,OA/邮件/CRM运维管理经验,",2024-08-31
运维/技术支持,系统管理员,系统管理员,浙江,杭州·滨江区·西兴,浙江踏云鞋业有限公司,新零售,未融资,100-499人,零食下午茶，底薪加提成，全勤奖，五险一金，生日福利，绩效奖金，带薪年假，团建聚餐，节日福利，工龄奖,9-14K,3-5年,大专,"MySQL/Oracle,计算机相关专业,IT系统维护管理经验,",2024-08-31
运维/技术支持,系统管理员,oa运维工程师,浙江,杭州·西湖区·三墩,博彦科技,计算机软件,已上市,10000人以上,五险一金，定期体检，年终奖，带薪年假，免费班车，节日福利,7-9K,3-5年,大专,"OA/邮件/CRM运维管理经验,OA,OA系统运维,EHR",2024-08-31
运维/技术支持,系统管理员,WMS运维工程师,浙江,杭州·萧山区·临浦,法本,计算机软件,已上市,10000人以上,五险一金，零食下午茶，加班补助，企业文化，员工旅游，带薪年假，节日福利，定期体检,13-15K,3-5年,本科,"IT系统维护管理经验,物流管理,仓储系统,WMS",2024-08-31
运维/技术支持,系统管理员,数据管理专员,浙江,杭州·上城区·望江,甘源食品,食品/饮料/烟酒,D轮及以上,1000-9999人,餐补，节日福利，定期体检，生日福利，夜班补助，年终奖，团建聚餐，带薪年假，五险一金,6-10K,3-5年,大专,"OA/邮件/CRM运维管理经验,IT系统维护管理经验",2024-08-31
运维/技术支持,系统管理员,系统运维专员,浙江,杭州,光盈体育,文化艺术/娱乐,未融资,100-499人,五险一金，法定节假日三薪，夜班补助，加班补助，节日福利，免费工装，有无线网，绩效奖金，带薪年假，包吃，补充医疗保险，定期体检，节假日加班费，住房补贴，团建聚餐，意外险，年终奖,5-8K,3-5年,大专,"OA/邮件/CRM运维管理经验,OA/ERP/CRM二次开发经验,",2024-08-31
运维/技术支持,系统管理员,信息管理专员,浙江,杭州·拱墅区·和睦,禾本木健康有限公司,医美服务,20-99人,无,节日福利，带薪年假，五险一金，餐补,8-12K,3-5年,大专,网络安全相关经验,2024-08-31
运维/技术支持,系统管理员,IT服务技术工程师,浙江,杭州·拱墅区·拱宸桥,杭州铭师堂,在线教育,不需要融资,1000-9999人,节日福利，加班打车，带薪年假，底薪加提成，节假日加班费，定期体检，通讯补贴，法定节假日三薪，餐补，夜班补助，员工旅游，保底工资，年终奖，年度outing，亲情1+1，绩效奖金，团建聚餐，五险一金，生日福利，交通补助,6-8K,1-3年,本科,"IT系统维护管理经验,网络安全相关经验,固定资产管理,,",2024-08-31
运维/技术支持,系统管理员,配置管理工程师,浙江,杭州·滨江区·长河,浙江大华,互联网,已上市,10000人以上,加班补助，员工旅游，住房免息贷款，节日福利，定期体检，带薪年假，补充医疗保险，免费班车，通讯补贴，餐补，交通补助，年终奖，包吃，五险一金,11-20K·15薪,3-5年,本科,"Jenkins,Java,CI/CD,SVN/Git，脚本开发,,,",2024-08-31
运维/技术支持,系统管理员,停车场运维管理技术员,浙江,杭州·滨江区·浦沿,云识物联网科技,智能硬件,未融资,0-20人,住房补贴，员工旅游，年终奖,5-8K,经验不限,大专,"技术维护,设备维护管理,停车场包月管理",2024-08-31
运维/技术支持,系统管理员,数字化管理员,浙江,杭州·上城区·钱江新城,三奇建设,广告/公关/会展,未融资,20-99人,节日福利，五险一金，带薪年假，员工旅游，年终奖，加班补助，零食下午茶,6-8K,1-3年,本科,"IT系统维护管理经验,OA/邮件/CRM运维管理经验,",2024-08-31
运维/技术支持,系统管理员,运维技术支持,浙江,杭州·拱墅区·蓝钻天城购物中心,格原信息,计算机软件,不需要融资,20-99人,节日福利，定期体检，餐补，年终奖，五险一金，零食下午茶,4-6K,1-3年,本科,"系统运维,SQL Server,Oracle",2024-08-31
运维/技术支持,系统管理员,兼职系统维护专员,浙江,杭州·上城区·四季青,杭州迈昂,进出口贸易,不需要融资,20-99人,零食下午茶，补充医疗保险，定期体检，节日福利，五险一金，带薪年假，全勤奖，员工旅游，年终奖,100-200元/天,1-3年,本科,"IT系统维护管理经验,大数据运维经验",2024-08-31
运维/技术支持,系统管理员,行政后勤兼信息专员,浙江,杭州·滨江区·长河,杭州明丽口腔门诊部,医疗服务,不需要融资,20-99人,五险一金,7-12K,3-5年,本科,"计算机相关专业,网络安全相关经验,网络系统弱电维护,,",2024-08-31
运维/技术支持,系统管理员,软件工程师,浙江,杭州,永通中策电缆科技,批发/零售,未融资,20-99人,带薪年假，五险一金，节日福利，包吃，补充医疗保险，全勤奖，年终奖，通讯补贴，餐补,7-12K·13薪,经验不限,本科,"ERP系统管理,系统运维,IT支持",2024-08-31
运维/技术支持,系统管理员,IT运维工程师,浙江,杭州·西湖区·文三路,要美,信息安全,不需要融资,20-99人,加班补助，通讯补贴，年终奖，餐补，全勤奖，五险一金,150-200元/天,5天/周,11个月,"信息系统管理,云计算系统管理,MySQL,存储系统管理,,,",2024-08-31
运维/技术支持,系统管理员,AI软件运维师,浙江,杭州·萧山区·闻堰,杭州萧山志同道合...,电子商务,0-20人,无,,6-11K,1年以内,大专,AI直播,2024-08-31
运维/技术支持,系统管理员,免费食宿-双休-系统管理岗,浙江,杭州·萧山区·新街,九州通医药集团,医疗服务,10000人以上,无,,4-6K,1-3年,大专,"Linux运维经验,MySQL/Oracle,IT系统维护管理经验,",2024-08-31
运维/技术支持,系统管理员,系统管理员,浙江,杭州·西湖区·黄龙,声德科技,计算机软件,未融资,20-99人,生日福利，节日福利，带薪年假，定期体检，五险一金,6-9K,1-3年,大专,"计算机相关专业,OA/邮件/CRM运维管理经验,",2024-08-31
运维/技术支持,系统管理员,公司信息管理员,浙江,杭州·钱塘区·金桥街,杭州遂真,医疗器械,B轮,100-499人,五险一金，年终奖，带薪年假，节日福利，定期体检，餐补,9-13K·13薪,1-3年,本科,Python/Shell,2024-08-31
运维/技术支持,系统管理员,系统管理员,浙江,杭州·西湖区·黄龙,浙江东都建筑设计...,建筑设计,20-99人,无,,4-5K,经验不限,大专,网络安全相关经验,2024-08-31
运维/技术支持,系统管理员,ERP信息管理员,浙江,杭州,浙江旭光,进出口贸易,已上市,500-999人,住房补贴，年终奖，加班补助，餐补，员工旅游,4-5K,1-3年,大专,"Java,IT系统维护管理经验,OA/ERP/CRM二次开发经验,",2024-08-31
运维/技术支持,系统管理员,系统工程师,浙江,杭州·临平区·临平,斯沃德电梯,机械设备/机电/重工,1000-9999人,无,,13-20K·13薪,5-10年,本科,"MySQL/Oracle,CentOS/RedHat,网络运维,容器k8s",2024-08-31
运维/技术支持,系统管理员,it专员,浙江,杭州·桐庐县·凤川,浙江环益,采掘/冶炼,不需要融资,500-999人,免费班车，年终奖，节日福利，住房补贴，免费工装，包住，节假日加班费，有无线网，工龄奖，高温补贴，带薪年假，绩效奖金，定期体检，宿舍有空调，五险一金，生日福利，餐补,5-8K,1-3年,本科,"IT系统维护管理经验,OA/邮件/CRM运维管理经验,",2024-08-31
运维/技术支持,系统管理员,技术运维专员,浙江,杭州·萧山区·钱江世纪城,浙江珍仓信息技术,计算机软件,天使轮,20-99人,带薪年假，弹性工作时间，年终奖，五险一金，零食下午茶，交通补助，节日福利，加班补助,6-7K,1-3年,大专,"业务系统管理,应用系统管理,信息系统管理,ERP系统",2024-08-31
运维/技术支持,系统管理员,系统管理员,浙江,杭州·拱墅区·湖墅南路,浙江安邦安保科技服务,其他专业服务,1000-9999人,无,,6-7K,3-5年,本科,"计算机相关专业,IT系统维护管理经验,网络安全相关经验",2024-08-31
运维/技术支持,系统管理员,系统管理员,浙江,杭州·萧山区·临浦,杭州萧山西子红娘...,婚庆/摄影,0-20人,无,,3-4K,1-3年,中专/中技,"计算机相关专业,IT系统维护管理经验",2024-08-31
